system_id,ligand_instance_chain,method,ranking_score,iface_iptm,correct,rmsd,lddt_pli,pb_valid,ligand_similarity,novelty_stratum,pocket_similarity,pocket_novelty_stratum,release_date,temporal_stratum,ligand_molecular_weight,ligand_num_heavy_atoms,ligand_num_rot_bonds,ifp_recall,ifp_jaccard,cluster,entry_pdb_id,morgan_tanimoto,sucos_shape_pocket_qcov,protein_seqsim_max,target_release_date,resolution,ligand_plddt_mean,ligand_plddt_min
7gi8__1__1.A_1.B__1.R_1.U_1.V,1.R,boltz1x,0.9617953300476074,0.511149600148201,1,1.133031964302063,0.8992857336997986,1.0,0.36231884057971014,2,0.8870657131569957,0,2023-11-08,2,351.077454368,25,2,1.0,1.0,c3,7gi8,36.231884057971016,88.70657131569956,100.0,2021-09-15,,66.70415985107422,49.08599853515625
5sgk__1__1.A__1.G,1.G,boltz1x,0.961781680583954,0.7414451241493225,1,0.3350843787193298,0.9911764860153198,1.0,0.15217391304347827,3,0.5070670233959503,2,2022-10-12,1,418.211724072,31,4,1.0,1.0,c2,5sgk,15.217391304347828,50.70670233959503,100.0,2016-03-09,,94.52696818690146,82.80400085449219
7gi2__1__1.A_1.B__1.E_1.F_1.H_1.J,1.F,boltz1x,0.9617769122123718,0.1161010935902595,1,0.4874323010444641,0.9484240412712096,1.0,0.3424657534246575,2,0.8492730952600076,0,2023-11-08,2,367.108754496,26,3,1.0,1.0,c0,7gi2,,,,,,94.54623119647687,85.58100128173828
7ntz__1__1.A__1.B,1.B,boltz1x,0.9616771936416626,0.7216614484786987,1,0.3239156305789947,0.9529954195022584,1.0,0.6621621621621621,1,0.8629759294568372,0,2022-08-31,1,460.1471483900001,31,8,0.9259259259259259,0.9259259259259259,c185,7ntz,66.21621621621621,86.29759294568372,51.0,2013-02-27,,96.20461248582409,84.37899780273438
5sfp__1__1.A__1.G,1.G,boltz1x,0.9616360068321228,0.6128316521644592,1,0.6134626865386963,0.9520893096923828,1.0,0.09523809523809523,3,0.5211727119721578,2,2022-10-12,1,348.0777887160001,25,3,1.0,0.9333333333333333,c2,5sfp,9.523809523809524,52.11727119721577,100.0,2016-03-09,,93.36372009277343,85.71399688720703
5sgx__1__1.A__1.G,1.G,boltz1x,0.9615345001220704,0.5655697584152222,1,0.4287014603614807,0.973649561405182,1.0,0.5384615384615384,1,0.9128286754096444,0,2022-10-12,1,394.18412733200006,28,4,1.0,1.0,c2,5sgx,53.84615384615385,91.28286754096445,100.0,2016-03-09,,93.75642830984933,77.44000244140625
8ex2__1__1.A__1.B,1.B,boltz1x,0.9615311622619628,0.7416962385177612,1,0.3413766324520111,0.9397454857826232,1.0,0.12903225806451613,3,0.7019961931864906,1,2023-02-01,1,355.09324666400005,26,2,1.0,1.0,c1,8ex2,12.903225806451612,70.19961931864907,43.0,2021-05-19,,94.82330791766827,82.52200317382812
8qdz__1__1.A_2.A__2.B,2.B,boltz1x,0.9615039825439452,0.5047915577888489,1,0.936613142490387,0.8823943734169006,1.0,0.15384615384615383,3,0.5366279008042018,2,2024-03-20,3,281.11642672,21,3,0.9375,0.8823529411764706,c276,8qdz,15.384615384615383,53.66279008042017,100.0,2021-04-21,,89.42618996756417,79.35199737548828
7fzl__1__1.A__1.B,1.B,boltz1x,0.9614827036857604,0.4620164334774017,1,1.7235751152038574,0.756313145160675,1.0,0.17142857142857143,3,0.5364562683858447,2,2023-06-14,2,251.028396,16,3,0.9333333333333333,0.7777777777777778,c6,7fzl,17.142857142857142,53.64562683858447,97.0,2016-12-14,,86.07593822479248,64.86499786376953
7wqm__1__1.A__1.C_1.D,1.C,boltz1x,0.9614009261131288,0.8654013276100159,1,0.4107894003391266,0.9659090638160706,1.0,1.0,0,0.920618430839412,0,2023-01-04,1,743.0754523260002,48,13,1.0,0.9655172413793104,c28,7wqm,100.0,92.0618430839412,100.0,2015-04-15,,86.61730810312125,80.47100067138672
7wqm__1__1.A__1.C_1.D,1.D,boltz1x,0.9614009261131288,0.6551520228385925,0,6.366918087005615,0.2310684621334076,1.0,0.12149532710280374,3,0.47071898678602336,3,2023-01-04,1,352.14230712,26,6,1.0,0.9655172413793104,c28,7wqm,100.0,92.0618430839412,100.0,2015-04-15,,86.61730810312125,80.47100067138672
7gjb__1__1.A_1.B__1.E_1.F_1.H,1.F,boltz1x,0.9613319635391236,0.2246911525726318,1,0.8127292990684509,0.8823155164718628,1.0,0.34210526315789475,2,0.7763699751022466,1,2023-11-08,2,409.11931917999993,29,4,1.0,0.9411764705882353,c0,7gjb,,,,,,82.96962080330684,65.19200134277344
7l1j__1__1.A_1.B__1.E_1.G,1.E,boltz1x,0.9612926840782166,0.4272392392158508,1,1.2196109294891355,0.8471394777297974,1.0,0.6666666666666665,1,0.885354561101549,0,2021-10-27,0,344.1120696120001,25,6,0.875,0.84,c863,7l1j,66.66666666666666,88.5354561101549,100.0,2021-09-08,,88.06892059326172,67.02400207519531
5se0__1__1.A__1.G,1.G,boltz1x,0.9612333178520204,0.7480664253234863,1,0.8795356750488281,0.9174285531044006,1.0,0.13541666666666666,3,0.31314687345803344,3,2022-10-12,1,442.1865719440001,33,8,1.0,0.8571428571428571,c2,5se0,13.541666666666666,31.314687345803343,100.0,2016-03-09,,94.01333340731534,73.51300048828125
7ulf__1__1.A_2.A__2.B_2.C_2.D_2.E,2.B,boltz1x,0.9612075686454772,0.3762058466672897,0,4.4302825927734375,0.3213414549827575,1.0,0.07352941176470588,3,0.37315457731724555,3,2023-04-12,2,147.053157768,10,4,0.75,0.6,c265,7ulf,7.352941176470589,37.31545773172456,100.0,2007-05-15,,68.69510002136231,56.75299835205078
7ulf__1__1.A_2.A__2.B_2.C_2.D_2.E,2.C,boltz1x,0.9612075686454772,0.8529562652111053,1,0.4818547070026397,0.9533045887947084,1.0,0.9821428571428572,0,0.5858282443563839,2,2023-04-12,2,522.9906600819999,32,8,0.75,0.6,c265,7ulf,7.352941176470589,37.31545773172456,100.0,2007-05-15,,68.69510002136231,56.75299835205078
7zfv__1__1.A__1.C,1.C,boltz1x,0.9610981345176696,0.703396737575531,0,3.3130836486816406,0.7427184581756592,1.0,0.05813953488372093,3,0.6974987027123674,1,2022-11-23,1,246.000389692,13,3,1.0,0.7692307692307693,c7,7zfv,5.813953488372093,69.74987027123673,85.0,2021-09-29,,89.37507864145132,79.42900085449219
8gem__1__1.A__1.B,1.B,boltz1x,0.9610843658447266,0.6777104735374451,1,1.1460623741149902,0.797484278678894,1.0,0.059523809523809514,3,0.43872651636397103,3,2023-10-04,2,379.237210548,28,8,1.0,0.875,c6,8gem,5.952380952380952,43.8726516363971,56.0,2017-08-23,,94.09260749816895,83.40399932861328
5shk__1__1.A__1.G,1.G,boltz1x,0.961015522480011,0.5468142032623291,0,4.524131774902344,0.5189393758773804,1.0,0.13043478260869565,3,0.42050714806243716,3,2022-10-12,1,313.1327454800001,24,3,0.7857142857142857,0.6470588235294118,c2,5shk,13.043478260869565,42.05071480624372,51.0,2012-01-25,,93.0542500813802,86.80699920654297
8x1a__1__1.A__1.B,1.B,boltz1x,0.960962414741516,0.393143355846405,0,2.592057704925537,0.66209477186203,1.0,1.0,0,0.9597328843068909,0,2024-04-17,3,260.02971862600003,16,3,0.9523809523809523,0.8695652173913043,c348,8x1a,100.0,95.97328843068908,80.0,2015-08-12,,82.81000089645386,70.8550033569336
7zwb__1__1.A__1.D,1.D,boltz1x,0.960904896259308,0.5860450863838196,0,20.614877700805664,0.0,1.0,0.2153846153846154,2,0.6520733429620036,2,2023-05-31,2,351.044643884,22,4,0.0,0.0,c272,7zwb,21.53846153846154,65.20733429620036,100.0,2010-10-20,,83.14872741699219,60.51499938964844
7uf0__1__1.A_2.A__1.B,1.B,boltz1x,0.9609039425849916,0.3834993243217468,1,1.3666356801986694,0.8159851431846619,1.0,0.59375,1,0.642645639868746,2,2022-07-20,1,230.019153942,14,6,1.0,0.9444444444444444,c670,7uf0,59.375,64.2645639868746,100.0,2015-03-25,,80.54771477835519,71.26799774169922
7dow__1__1.A_1.B__1.C,1.C,boltz1x,0.960789144039154,0.7554136514663696,0,2.279108762741089,0.7241896986961365,1.0,0.660377358490566,1,0.904927593155284,0,2022-02-02,0,282.09641954800003,20,2,0.9375,0.8823529411764706,c45,7dow,66.0377358490566,90.4927593155284,100.0,2021-09-29,,90.12564964294434,70.2750015258789
7on9__1__1.A__1.E_1.F,1.E,boltz1x,0.9607885479927064,0.4934157282114029,1,0.2862049341201782,0.9705517888069152,1.0,1.0,0,0.8140849728578562,1,2022-01-26,0,785.1571346159997,53,13,0.9444444444444444,0.8947368421052632,c160,7on9,100.0,81.40849728578561,66.0,1996-04-03,,94.84969819266841,80.10800170898438
7olr__1__1.A_2.A__2.B_2.C_2.D,2.D,boltz1x,0.9607487916946412,0.7724509835243225,1,0.7133002877235413,0.928196132183075,1.0,0.48148148148148145,1,0.8981075425737461,0,2022-06-01,0,308.116092372,23,2,1.0,1.0,c182,7olr,,,,,,95.33991307797639,86.83300018310547
7olr__1__1.A_2.A__2.B_2.C_2.D,2.C,boltz1x,0.9607487916946412,0.4355317801237106,1,0.3173134624958038,0.9811151027679444,1.0,1.0,0,0.954754819782062,0,2022-06-01,0,146.021523292,10,4,1.0,1.0,c182,7olr,,,,,,95.33991307797639,86.83300018310547
7gfz__1__1.A_2.A__2.E_2.F,2.F,boltz1x,0.9607447981834412,0.5927360653877258,0,7.068439483642578,0.1746810525655746,1.0,0.10434782608695653,3,0.4625526964699501,3,2023-11-08,2,349.142641468,26,4,0.5,0.17391304347826086,c0,7gfz,11.25,47.72200973327563,98.0,2011-09-07,,74.47842289851262,50.78099822998047
7gfz__1__1.A_2.A__2.E_2.F,2.E,boltz1x,0.9607447981834412,0.5927360653877258,0,7.068439483642578,0.720061719417572,1.0,0.1125,3,0.4772200973327563,3,2023-11-08,2,349.142641468,26,4,0.5,0.17391304347826086,c0,7gfz,11.25,47.72200973327563,98.0,2011-09-07,,74.47842289851262,50.78099822998047
7r6z__1__1.A__1.C_1.E_1.F,1.C,boltz1x,0.9605663418769836,0.1296676099300384,1,0.8330399394035339,0.9126582145690918,1.0,0.10204081632653059,3,0.6574525279788235,2,2021-12-01,0,318.982043628,20,2,1.0,1.0,c46,7r6z,10.20408163265306,65.74525279788234,100.0,2016-05-25,,86.96909980773925,74.04100036621094
7gdc__1__1.A_2.A__2.D,2.D,boltz1x,0.960552990436554,0.303195059299469,0,2.0935001373291016,0.7293882966041565,1.0,0.3188405797101449,2,0.8645307019644892,0,2023-11-08,2,318.07712002,22,3,0.875,0.8235294117647058,c0,7gdc,31.88405797101449,86.45307019644892,100.0,2020-05-27,,42.05172703482888,30.743000030517578
8hp4__1__1.A_1.B__1.C_1.D,1.C,boltz1x,0.9605090022087096,0.7817730903625488,1,1.321094989776611,0.8484405279159546,1.0,1.0,0,0.9711097411515608,0,2024-01-17,3,425.04441962809,26,8,1.0,0.9259259259259259,c539,8hp4,100.0,97.11097411515608,77.0,2009-01-27,,93.84111492450421,78.49800109863281
7vkh__1__1.A__1.C,1.C,boltz1x,0.9604969024658204,0.6126514673233032,1,0.4134085774421692,0.9618834257125854,1.0,0.21428571428571427,2,0.7524545963211553,1,2022-10-05,1,214.050905272,14,3,1.0,1.0,c82,7vkh,21.428571428571427,75.24545963211553,91.0,2018-11-28,,86.44235665457589,76.96499633789062
7qnh__1__1.B__1.E_1.F,1.E,boltz1x,0.9603752493858336,0.7758225202560425,1,0.5553470253944397,0.9361358284950256,1.0,0.6470588235294117,1,0.7261692435812869,1,2022-12-28,1,665.1247718680002,44,11,1.0,0.8888888888888888,c130,7qnh,64.70588235294117,72.61692435812868,47.0,2017-12-27,,91.68756831776012,76.36499786376953
7f4c__1__1.A__1.C_1.D,1.C,boltz1x,0.9603328108787536,0.7435255646705627,1,1.1937639713287354,0.8601852059364319,1.0,0.5816326530612245,1,0.6461527873288724,2,2022-06-22,0,743.0754523260002,48,13,0.8333333333333334,0.8333333333333334,c937,7f4c,58.16326530612245,64.61527873288723,53.0,2018-11-28,,91.65114529927571,74.21399688720703
8azo__1__1.A__1.C,1.C,boltz1x,0.9603231549263,0.7292640805244446,1,0.3719830214977264,0.956287443637848,1.0,0.7313432835820897,1,0.940531276395086,0,2024-03-20,3,455.0607150680001,29,8,0.95,0.9047619047619048,c43,8azo,73.13432835820896,94.0531276395086,100.0,2020-12-02,,93.2416210832267,79.09100341796875
8bj3__1__1.A_1.B__1.C,1.C,boltz1x,0.9603121876716614,0.7300978899002075,1,0.457198292016983,0.9315446615219116,1.0,0.43548387096774194,1,0.713838446664329,1,2023-03-22,2,452.086201544,29,11,0.9230769230769231,0.8571428571428571,c941,8bj3,43.54838709677419,71.3838446664329,47.0,2015-08-12,,90.79055154734644,68.7979965209961
7gij__1__1.A_1.B__1.E_1.F,1.F,boltz1x,0.9602632522583008,0.5549245774745941,1,1.1406269073486328,0.8461070656776428,1.0,0.33766233766233766,2,0.6615061321444755,2,2023-11-08,2,423.13496924399993,30,4,0.9411764705882353,0.8888888888888888,c0,7gij,,,,,,72.94403368631998,41.4630012512207
8bam__1__1.A__1.C_1.D,1.D,boltz1x,0.9602600932121276,0.8390200734138489,1,1.1026438474655151,0.7876470685005188,1.0,0.275,2,0.8375068087259634,0,2023-10-25,2,212.104858992,15,5,0.6470588235294118,0.5789473684210527,c394,8bam,100.0,91.59127245801544,99.0,2016-07-27,,68.61053314208985,56.78099822998047
8bam__1__1.A__1.C_1.D,1.C,boltz1x,0.9602600932121276,0.8424144089221954,1,0.5673996806144714,0.9212067723274232,1.0,1.0,0,0.9159127245801544,0,2023-10-25,2,785.1571346159997,53,13,0.6470588235294118,0.5789473684210527,c394,8bam,100.0,91.59127245801544,99.0,2016-07-27,,68.61053314208985,56.78099822998047
7rh4__1__1.A__1.C,1.C,boltz1x,0.9602270126342772,0.8133803009986877,0,4.548566818237305,0.6943231225013733,1.0,0.2604166666666667,2,0.5922087554980017,2,2022-07-13,0,479.12277412399993,34,7,0.8571428571428571,0.8571428571428571,c134,7rh4,26.041666666666668,59.22087554980016,100.0,2020-11-18,,88.89982324488022,58.03099822998047
8cqv__1__1.A_1.B__1.K_1.P,1.K,boltz1x,0.9602171182632446,0.7654732465744019,1,0.4013006687164306,0.9632432460784912,1.0,1.0,0,0.9595931402269836,0,2024-03-27,3,456.1046148819999,31,7,1.0,0.9444444444444444,c448,8cqv,100.0,95.95931402269836,57.0,2014-05-28,,92.93300013388357,76.56400299072266
7qhz__1__1.A__1.B,1.B,boltz1x,0.9602115750312804,0.536472499370575,1,0.46588134765625,0.9725685715675354,1.0,0.17391304347826086,2,0.6426875211799162,2,2022-11-23,1,416.184840628,31,6,1.0,0.9523809523809523,c229,7qhz,17.391304347826086,64.26875211799162,100.0,2012-11-21,,88.32251616447202,76.60399627685547
8c6f__1__1.A__1.B_1.C,1.B,boltz1x,0.9602077603340148,0.8529282212257385,1,0.4708063900470733,0.9618964791297911,1.0,1.0,0,0.9612852740213248,0,2023-11-01,2,785.1571346159997,53,13,0.9354838709677419,0.90625,c671,8c6f,100.0,96.12852740213248,100.0,2021-08-18,,95.78715068889115,77.33100128173828
8px2__1__1.A__1.B,1.B,boltz1x,0.9601361155509948,0.7311908006668091,1,0.4082011580467224,0.9734848737716676,1.0,1.0,0,0.8054037954938997,1,2023-10-18,2,337.179026976,25,3,1.0,0.9285714285714286,c7,8px2,100.0,80.54037954938997,55.0,2020-01-15,,95.24591979980468,89.16799926757812
5skh__1__1.A__1.H,1.H,boltz1x,0.9600942730903624,0.5680263042449951,1,1.2816801071166992,0.8348416090011597,1.0,0.8301886792452831,0,0.8605678430732067,0,2022-10-12,1,416.0896385040001,30,4,1.0,1.0,c35,5skh,83.01886792452831,86.05678430732067,100.0,2016-03-09,,92.64546686808268,68.55899810791016
7ejh__1__1.C__1.L_1.M,1.L,boltz1x,0.9600532650947572,0.1859484314918518,1,0.4919065535068512,0.9488437175750732,1.0,1.0,0,0.8787403890507375,0,2022-05-11,0,743.0754523260002,48,13,0.96875,0.96875,c17,7ejh,100.0,87.87403890507375,48.0,2018-05-30,,88.71377070744832,71.43900299072266
7ejh__1__1.C__1.L_1.M,1.M,boltz1x,0.9600532650947572,0.1833515353500843,0,2.1527578830718994,0.6466216444969177,1.0,0.20588235294117646,2,0.8329246586084342,0,2022-05-11,0,163.02694302,12,0,0.96875,0.96875,c17,7ejh,100.0,87.87403890507375,48.0,2018-05-30,,88.71377070744832,71.43900299072266
5sf4__1__1.A__1.G,1.G,boltz1x,0.9600517153739928,0.7525320053100586,1,1.126456618309021,0.9238410592079164,1.0,0.1414141414141414,3,0.3348658706163926,3,2022-10-12,1,469.2338564840001,35,9,1.0,1.0,c2,5sf4,14.14141414141414,33.48658706163926,100.0,2016-03-09,,93.2845714024135,68.99099731445312
7rh1__1__1.A__1.D,1.D,boltz1x,0.9600399136543274,0.818757951259613,0,3.9197936058044434,0.6043577790260315,1.0,0.22916666666666663,2,0.5559860617180379,2,2022-07-13,0,461.132195936,33,7,0.8888888888888888,0.6153846153846154,c134,7rh1,22.916666666666664,55.59860617180379,100.0,2020-11-18,,88.59999997688062,49.89899826049805
5sfg__1__1.A__1.G,1.G,boltz1x,0.9600337147712708,0.7424724102020264,0,4.644252777099609,0.5826978087425232,1.0,0.14130434782608695,3,0.34433069211300654,3,2022-10-12,1,435.157436004,31,6,0.8947368421052632,0.8095238095238095,c2,5sfg,14.130434782608695,34.433069211300655,100.0,2016-03-09,,92.71780617006364,78.92500305175781
8ex1__1__1.A__1.B,1.B,boltz1x,0.9600300788879396,0.6003532409667969,1,0.8975436091423035,0.8938405513763428,1.0,0.1650485436893204,3,0.6281627877439719,2,2023-02-01,1,393.227708484,29,5,0.8666666666666667,0.7222222222222222,c318,8ex1,16.50485436893204,62.81627877439719,42.0,2016-02-03,,93.54575847757273,76.66200256347656
7fak__1__1.A__1.B,1.B,boltz1x,0.9599435925483704,0.7560763657093048,1,0.7708044052124023,0.8948121070861816,1.0,0.15789473684210525,3,0.4406530479058653,3,2023-02-08,1,499.201967912,37,7,1.0,1.0,c27,7fak,15.789473684210526,44.06530479058653,68.0,2021-07-28,,90.66089135247307,65.322998046875
8i19__1__1.A__1.C_1.D_1.E,1.C,boltz1x,0.9598940014839172,0.6812620162963867,1,0.6936233639717102,0.8970741629600525,1.0,1.0,0,0.9333545311200584,0,2023-03-22,2,522.9906600819997,32,8,0.9090909090909091,0.9090909090909091,c892,8i19,100.0,93.33545311200584,99.0,2019-02-20,,89.08621883392334,69.3489990234375
7w9z__1__1.B__1.F_1.G,1.F,boltz1x,0.959891438484192,0.7806708216667175,1,0.6379784345626831,0.860028862953186,1.0,1.0,0,0.8061073502296644,1,2022-12-07,1,743.0754523260002,48,13,0.9428571428571428,0.8461538461538461,c130,7w9z,100.0,80.61073502296644,41.0,2019-01-23,,90.17114623387654,76.11100006103516
5sea__1__1.A__1.G,1.G,boltz1x,0.9598802924156188,0.7318945527076721,1,0.4987311363220215,0.9428281188011168,1.0,0.1276595744680851,3,0.3382849226304339,3,2022-10-12,1,397.1651082280001,30,6,1.0,0.8888888888888888,c2,5sea,12.76595744680851,33.828492263043394,100.0,2016-03-09,,92.94376602172852,83.64600372314453
7fwn__1__1.A__1.D,1.D,boltz1x,0.9598342180252076,0.509096622467041,0,4.022106647491455,0.4515692591667175,1.0,0.6666666666666665,1,0.9570457001698316,0,2023-06-14,2,355.157228912,27,5,0.64,0.5925925925925926,c6,7fwn,66.66666666666666,95.70457001698315,100.0,2016-06-22,,89.49314852114077,76.71900177001953
7ur9__1__1.A_1.B__1.D,1.D,boltz1x,0.9598153233528136,0.5707052052021027,0,5.582152366638184,0.3867890536785126,1.0,0.1320754716981132,3,0.46811920267602625,3,2023-07-26,2,541.247775232,41,8,0.9090909090909091,0.8695652173913043,c3,7ur9,13.20754716981132,46.81192026760262,100.0,2021-02-10,,70.2799751467821,35.095001220703125
7l8o__1__1.A__1.G_1.H,1.G,boltz1x,0.959783971309662,0.0,1,0.3221968412399292,0.9626373648643494,1.0,0.14285714285714285,3,0.558947604853564,2,2021-12-01,0,325.99188004,21,2,1.0,0.9285714285714286,c46,7l8o,14.285714285714285,55.8947604853564,100.0,2018-01-10,,72.44909540812175,54.09000015258789
5sk6__1__1.A__1.G,1.G,boltz1x,0.9597269296646118,0.6563208103179932,1,0.3374205827713012,0.98060941696167,1.0,0.14285714285714285,3,0.45264202680602816,3,2022-10-12,1,401.148789468,30,4,1.0,1.0,c2,5sk6,14.285714285714285,45.264202680602814,100.0,2016-03-09,,92.47869974772135,78.77799987792969
8f1g__1__1.A__1.C,1.C,boltz1x,0.9596762657165528,0.4661319553852081,0,8.665605545043945,0.1491935551166534,1.0,0.19047619047619047,2,0.45279365563514923,3,2023-01-11,1,415.1047317360001,29,8,0.8571428571428571,0.8,c871,8f1g,19.047619047619047,45.27936556351492,100.0,2019-12-04,,86.58831050478179,57.45500183105469
7gh6__1__1.A_2.A__2.B,2.B,boltz1x,0.9596628546714784,0.5366110652685165,1,1.1580438613891602,0.8555629849433899,1.0,0.2602739726027397,2,0.5523384160889305,2,2023-11-08,2,338.126657056,25,6,0.9411764705882353,0.8888888888888888,c0,7gh6,26.027397260273972,55.23384160889305,100.0,2021-09-15,,54.900159759521486,43.49300003051758
7twz__1__1.A__1.G_1.K,1.G,boltz1x,0.959646224975586,0.8247177004814148,1,0.3752466440200805,0.9632404446601868,1.0,1.0,0,0.7097661606508041,1,2022-02-23,0,743.0754523260002,48,13,1.0,1.0,c503,7twz,100.0,70.9766160650804,91.0,2003-05-29,,92.36237462361653,73.74700164794922
5seo__1__1.A__1.G,1.G,boltz1x,0.959607720375061,0.6070443391799927,1,0.4933132231235504,0.9917147159576416,1.0,0.13513513513513514,3,0.5815436632711788,2,2022-10-12,1,331.132076784,25,4,0.9285714285714286,0.9285714285714286,c2,5seo,13.513513513513514,58.15436632711788,100.0,2016-03-09,,92.15536041259766,82.01899719238281
7nu0__1__1.A__1.C_1.D_1.E,1.C,boltz1x,0.9596075415611268,0.7488610744476318,1,0.942677676677704,0.8894275426864624,1.0,0.6610169491525424,1,0.6682632237669555,2,2022-09-28,1,506.9957454619998,31,8,0.92,0.92,c185,7nu0,66.10169491525424,66.82632237669554,62.0,2002-09-27,,95.26687526702881,92.43399810791016
7nu0__1__1.A__1.C_1.D_1.E,1.E,boltz1x,0.9596075415611268,0.5850496292114258,1,0.3732450902462005,0.9720394611358644,1.0,0.41666666666666674,1,0.8593078970718722,0,2022-09-28,1,117.1153641,8,3,0.92,0.92,c185,7nu0,66.10169491525424,66.82632237669554,62.0,2002-09-27,,95.26687526702881,92.43399810791016
7u9u__1__2.A__2.C_2.D,2.C,boltz1x,0.9595961570739746,0.8536525666713715,1,0.3227551579475403,0.9872658252716064,1.0,1.0,0,0.7909397420824432,1,2022-06-08,0,785.1571346159997,53,13,1.0,1.0,c832,7u9u,100.0,79.09397420824432,100.0,2009-06-23,,96.33656584541752,78.89800262451172
8hlj__1__1.A__1.C,1.C,boltz1x,0.9595614671707152,0.8412131667137146,1,0.8736209273338318,0.9074543714523317,1.0,1.0,0,0.8925886654478741,0,2024-05-01,3,434.1754188160001,32,4,0.9473684210526315,0.9,c154,8hlj,100.0,89.25886654478741,98.0,2015-07-08,,92.40828132629395,76.0
7p1s__1__1.A__1.E,1.E,boltz1x,0.9595565795898438,0.4453341662883758,1,1.02222740650177,0.8512585759162903,1.0,0.4042553191489361,1,0.8720416431129365,0,2021-10-20,0,250.068867408,17,4,0.8461538461538461,0.8461538461538461,c59,7p1s,40.42553191489361,87.20416431129365,80.0,2011-01-19,,87.84088179644417,72.38800048828125
7end__1__1.A_2.A__2.B,2.B,boltz1x,0.9595565795898438,0.6726877689361572,1,0.8075689673423767,0.8879690766334534,1.0,0.24691358024691362,2,0.4889305145768335,3,2022-07-20,1,525.1011663480001,34,6,0.95,0.95,c0,7end,24.69135802469136,48.89305145768335,98.0,2021-09-15,,90.72302941715016,77.6240005493164
5skm__1__1.A__1.G,1.G,boltz1x,0.9595518112182616,0.4961546957492828,1,0.5606676340103149,0.960654616355896,1.0,0.18604651162790697,2,0.6203719164374517,2,2022-10-12,1,381.172023448,27,5,1.0,1.0,c2,5skm,18.6046511627907,62.03719164374517,100.0,2016-03-09,,92.7295184665256,80.33200073242188
7t60__1__1.B_1.C__1.M,1.M,boltz1x,0.9595504999160768,0.6411035259564718,0,5.293121337890625,0.3877768218517303,1.0,0.11173184357541899,3,0.40258628198582147,3,2022-07-06,0,515.1528867799999,37,4,0.8333333333333334,0.5769230769230769,c754,7t60,11.1731843575419,40.258628198582144,66.0,2006-06-27,,74.83613452395878,38.87799835205078
5si9__1__1.A__1.G,1.G,boltz1x,0.95945942401886,0.6849451661109924,1,0.804085373878479,0.8886414170265198,1.0,0.0967741935483871,3,0.4102542061072276,3,2022-10-12,1,405.15493746800007,30,6,0.8947368421052632,0.7727272727272727,c2,5si9,9.67741935483871,41.02542061072276,100.0,2016-03-09,,93.67890040079753,77.04199981689453
7e3n__1__1.A_2.A__1.B_1.C_1.D,1.B,boltz1x,0.9594388008117676,0.7792226076126099,1,0.5289142727851868,0.868389904499054,1.0,1.0,0,0.7734706208474071,1,2022-02-16,0,743.0754523260002,48,13,0.9090909090909091,0.7142857142857143,c611,7e3n,100.0,77.34706208474071,75.0,2013-07-24,,91.47870842615764,72.89600372314453
7ene__1__1.A_1.B__1.E,1.E,boltz1x,0.9593998193740844,0.5643604099750519,1,0.863611102104187,0.8558187484741211,1.0,0.12745098039215683,3,0.4669750717007554,3,2022-07-20,1,525.1011663480001,34,6,0.9047619047619048,0.9047619047619048,c0,7ene,12.745098039215684,46.69750717007554,63.0,2020-12-02,,83.32591135361615,66.3479995727539
7ubo__1__1.A__1.E,1.E,boltz1x,0.9593887329101562,0.7915614247322083,1,0.8679419755935669,0.9673024415969848,1.0,0.16161616161616163,3,0.38844836614181555,3,2022-06-08,0,565.2689045999999,42,8,1.0,1.0,c7,7ubo,16.161616161616163,38.84483661418155,51.0,2013-12-18,,92.04335694085984,73.20999908447266
5sjf__1__1.A__1.H,1.H,boltz1x,0.9593456387519836,0.5826267600059509,0,2.0922882556915283,0.701179563999176,1.0,0.7333333333333333,1,0.7194329460384619,1,2022-10-12,1,449.1099593480001,33,4,0.9333333333333333,0.8235294117647058,c35,5sjf,73.33333333333333,71.94329460384618,100.0,2016-03-09,,92.97293923117898,67.79000091552734
8egz__1__1.B__1.I,1.I,boltz1x,0.9593380093574524,0.7566787302494049,1,0.326444536447525,0.9687893986701964,1.0,0.5614035087719298,1,0.9828565830721004,0,2023-10-04,2,316.046037386,21,6,0.9615384615384616,0.9615384615384616,c50,8egz,56.14035087719298,98.28565830721004,72.0,2017-05-31,,92.20914350237165,76.02799987792969
7ltz__1__1.A__1.B_1.C,1.B,boltz1x,0.9593071341514589,0.7979321479797363,1,0.7725659608840942,0.9437434077262878,1.0,0.38095238095238093,2,0.7549305342456125,1,2022-01-12,0,542.2866203280001,40,6,1.0,1.0,c1,7ltz,38.095238095238095,75.49305342456125,100.0,2020-12-16,,95.07247505187988,78.49600219726562
5sh8__1__1.A__1.E,1.E,boltz1x,0.9592135548591614,0.705909013748169,1,0.5115129947662354,0.9402777552604676,1.0,0.12,3,0.38203173838985177,3,2022-10-12,1,385.16510822800007,29,5,1.0,0.9411764705882353,c2,5sh8,12.0,38.20317383898518,40.0,2004-12-14,,93.34000054721174,84.23300170898438
